,CustomerID,Freq,SaleAmount,LastTransaction,ElapsedDays,Freq_log,SaleAmount_log,ElapsedDays_log,ClusterLabel
2106,15220,117,1778.96,2011-10-19 12:39:00,53,4.770684624465665,7.484346171123521,3.9889840465642745,2
2107,15221,5,403.25,2010-12-08 13:08:00,368,1.791759469228055,6.002033498457216,5.910796644040527,0
2108,15222,5,585.0,2011-01-25 08:03:00,320,1.791759469228055,6.373319789577012,5.771441123130016,0
2109,15223,20,755.75,2011-04-28 11:31:00,227,3.044522437723423,6.629032947901828,5.429345628954441,0
2110,15224,14,322.08,2010-12-16 15:02:00,360,2.70805020110221,5.777899970574095,5.8888779583328805,0
2111,15225,23,409.40000000000003,2011-04-19 14:51:00,236,3.1780538303479458,6.01713229385656,5.4680601411351315,0
2112,15226,8,154.41,2011-02-02 11:41:00,312,2.1972245773362196,5.04606678592752,5.746203190540153,0
2113,15227,58,1219.4,2011-11-03 11:59:00,38,4.07753744390572,7.106933952842515,3.6635616461296463,2
2114,15228,125,3386.71,2011-10-04 13:56:00,68,4.836281906951478,8.127909455886419,4.23410650459726,1
2115,15230,23,429.6,2011-04-14 14:39:00,241,3.1780538303479458,6.065179584930263,5.488937726156687,0
2116,15232,31,612.06,2011-08-18 16:27:00,115,3.4657359027997265,6.418462810428566,4.7535901911063645,2
2117,15234,14,197.0,2011-03-08 08:53:00,278,2.70805020110221,5.288267030694535,5.631211781821365,0
2118,15235,143,2247.51,2011-05-06 09:44:00,219,4.969813299576001,7.718023053610256,5.393627546352362,2
2119,15236,15,321.05,2011-02-14 10:52:00,300,2.772588722239781,5.7747068129929,5.707110264748875,0
2120,15237,99,1412.32,2011-12-08 09:46:00,3,4.605170185988092,7.253696825551129,1.3862943611198906,1
2121,15238,50,1071.99,2011-11-10 14:28:00,31,3.9318256327243257,6.978204422922778,3.4657359027997265,2
2122,15239,49,780.59,2011-11-29 14:14:00,12,3.912023005428146,6.661330306378558,2.5649493574615367,2
2123,15240,78,1706.57,2011-10-26 09:50:00,46,4.3694478524670215,7.442826586212262,3.8501476017100584,2
2124,15241,110,1756.44,2011-10-04 09:05:00,68,4.709530201312334,7.471613483699497,4.23410650459726,2
2125,15243,22,316.68,2011-09-26 14:12:00,76,3.1354942159291497,5.7610445868229965,4.343805421853684,0
2126,15244,34,631.57,2011-10-05 13:19:00,67,3.5553480614894135,6.449790886414747,4.219507705176107,2
2127,15245,89,2515.84,2011-07-28 18:56:00,136,4.499809670330265,7.83075942537543,4.919980925828125,2
2128,15246,33,514.15,2011-04-15 14:45:00,240,3.5263605246161616,6.244458120391077,5.484796933490655,0
2129,15247,6,356.0,2011-08-09 12:52:00,124,1.9459101490553132,5.877735781779639,4.8283137373023015,0
2130,15249,350,6688.46,2011-11-08 11:45:00,33,5.860786223465865,8.808288432375653,3.5263605246161616,1
2131,15251,111,10484.99,2011-11-30 15:02:00,11,4.718498871295094,9.257795359479534,2.4849066497880004,1
2132,15252,44,740.78,2011-11-03 13:30:00,38,3.8066624897703196,6.60905270324689,3.6635616461296463,2
2133,15253,53,918.1999999999999,2011-11-23 16:22:00,18,3.9889840465642745,6.823503726534546,2.9444389791664403,2
2134,15254,18,300.36,2011-08-04 15:04:00,129,2.9444389791664403,5.708305563383786,4.867534450455582,0
2135,15255,47,890.85,2011-10-04 12:43:00,68,3.871201010907891,6.793297957004312,4.23410650459726,2
2136,15256,6,98.45,2011-07-14 11:47:00,150,1.9459101490553132,4.599655005299981,5.017279836814924,0
2137,15257,7,317.15,2011-03-01 12:58:00,285,2.0794415416798357,5.762522969678801,5.655991810819852,0
2138,15258,34,623.16,2011-06-24 12:30:00,170,3.5553480614894135,6.4364067457583465,5.14166355650266,2
2139,15260,77,1810.77,2011-08-31 13:55:00,102,4.356708826689592,7.502059546979103,4.634728988229636,2
2140,15261,19,254.82,2011-07-27 15:20:00,137,2.995732273553991,5.544474072171247,4.927253685157205,0
2141,15262,10,178.95000000000002,2011-01-20 12:16:00,325,2.3978952727983707,5.19267903452504,5.786897381366708,0
2142,15263,12,156.51,2011-08-25 10:26:00,108,2.5649493574615367,5.059488948313644,4.6913478822291435,0
2143,15264,23,393.74,2011-10-06 13:49:00,66,3.1780538303479458,5.978227320325962,4.204692619390966,2
2144,15265,82,1506.1200000000001,2011-07-11 14:46:00,153,4.418840607796598,7.317955823857119,5.0369526024136295,2
2145,15266,6,119.3,2011-01-05 13:40:00,340,1.9459101490553132,4.789988622980633,5.831882477283517,0
2146,15267,11,1717.36,2011-11-17 15:59:00,24,2.4849066497880004,7.449125626576209,3.2188758248682006,2
2147,15269,2,408.8,2011-11-16 09:32:00,25,1.0986122886681098,6.0156692358048,3.258096538021482,0
2148,15270,41,2379.49,2011-11-24 09:24:00,17,3.7376696182833684,7.775061627827598,2.8903717578961645,2
2149,15271,264,2493.34,2011-12-02 14:11:00,9,5.579729825986222,7.82177944413352,2.302585092994046,1
2150,15272,63,721.94,2011-10-13 12:59:00,59,4.1588830833596715,6.58332623116324,4.0943445622221,2
2151,15274,47,716.57,2011-12-05 16:57:00,6,3.871201010907891,6.5758705038506235,1.9459101490553132,2
2152,15275,41,615.14,2011-11-02 11:20:00,39,3.7376696182833684,6.4234742104382585,3.6888794541139363,2
2153,15276,49,128.63,2011-10-04 16:39:00,68,3.912023005428146,4.864684238611951,4.23410650459726,0
2154,15277,12,255.89999999999998,2011-10-24 10:08:00,48,2.5649493574615367,5.548686904115838,3.8918202981106265,0
2155,15279,19,290.51,2010-12-20 10:48:00,356,2.995732273553991,5.675074310519458,5.877735781779639,0
2156,15280,16,113.12,2011-06-20 17:14:00,174,2.833213344056216,4.737250526345299,5.1647859739235145,0
2157,15281,139,2332.15,2011-10-12 09:10:00,60,4.941642422609304,7.754974564853873,4.110873864173311,2
2158,15286,3,240.55,2011-10-21 11:08:00,51,1.3862943611198906,5.4870764910004155,3.9512437185814275,0
2159,15287,20,486.69,2011-11-17 15:34:00,24,3.044522437723423,6.189679958097341,3.2188758248682006,2
2160,15288,88,2306.52,2011-10-27 16:58:00,45,4.48863636973214,7.743928633728395,3.828641396489095,2
2161,15289,58,939.78,2011-11-10 13:49:00,31,4.07753744390572,6.846709318414996,3.4657359027997265,2
2162,15290,204,7943.22,2011-12-05 11:39:00,6,5.3230099791384085,8.98019989919854,1.9459101490553132,1
2163,15291,103,4668.3,2011-11-14 11:02:00,27,4.6443908991413725,8.448764446494256,3.332204510175204,1
2164,15292,24,178.39,2011-05-22 15:00:00,203,3.2188758248682006,5.189562206710999,5.318119993844216,0
2165,15296,194,3672.86,2011-10-20 11:47:00,52,5.272999558563747,8.208998159442066,3.970291913552122,1
2166,15297,39,641.94,2011-11-29 16:32:00,12,3.6888794541139363,6.466051407286527,2.5649493574615367,2
2167,15298,192,4799.9,2011-12-07 17:17:00,4,5.262690188904886,8.476558679320053,1.6094379124341003,1
2168,15299,7,4507.01,2011-10-03 14:19:00,69,2.0794415416798357,8.413611093435822,4.248495242049359,2
2169,15300,28,496.44,2011-10-06 17:08:00,66,3.367295829986474,6.2094749463104435,4.204692619390966,2
2170,15301,242,5049.95,2011-10-20 09:57:00,52,5.493061443340548,8.527331623389161,3.970291913552122,1
2171,15303,31,574.02,2011-02-22 13:59:00,292,3.4657359027997265,6.354404822801145,5.680172609017068,0
2172,15304,23,694.4000000000001,2011-10-10 10:23:00,62,3.1780538303479458,6.544487219573761,4.143134726391533,2
2173,15306,58,1174.35,2011-10-06 12:56:00,66,4.07753744390572,7.069321254563527,4.204692619390966,2
2174,15307,12,205.3,2011-09-05 11:38:00,97,2.5649493574615367,5.329331420077207,4.584967478670572,0
2175,15308,19,310.47,2011-03-10 13:08:00,276,2.995732273553991,5.741303025403381,5.6240175061873385,0
2176,15311,2366,60632.75,2011-12-09 12:00:00,2,7.769378609513984,11.012606947722134,1.0986122886681098,1
2177,15312,47,924.85,2011-09-25 13:10:00,77,3.871201010907891,6.830712234483825,4.356708826689592,2
2178,15313,1,52.0,2011-08-21 16:02:00,112,0.6931471805599453,3.970291913552122,4.727387818712341,0
2179,15314,24,327.97,2011-05-24 14:39:00,201,3.2188758248682006,5.795966561197395,5.308267697401205,0
2180,15315,37,570.5,2011-10-06 12:51:00,66,3.6375861597263857,6.348264483234865,4.204692619390966,2
2181,15316,1,165.0,2011-01-17 11:34:00,328,0.6931471805599453,5.111987788356544,5.796057750765372,0
2182,15318,33,312.62,2011-12-06 11:30:00,5,3.5263605246161616,5.748182061952885,1.791759469228055,2
2183,15319,16,204.5,2011-03-01 12:48:00,285,2.833213344056216,5.32544603393629,5.655991810819852,0
2184,15320,36,267.13,2011-10-26 13:27:00,46,3.6109179126442243,5.591471937527057,3.8501476017100584,2
2185,15321,95,2748.31,2011-09-30 09:40:00,72,4.564348191467836,7.919105250086756,4.290459441148391,2
2186,15322,42,679.68,2011-09-15 09:34:00,87,3.7612001156935624,6.523092298503236,4.477336814478207,2
2187,15325,48,161.74,2011-08-28 11:55:00,105,3.8918202981106265,5.092153835268511,4.663439094112067,0
2188,15326,29,311.71,2011-01-10 11:38:00,335,3.4011973816621555,5.74527624348556,5.817111159963204,0
2189,15327,10,208.75,2011-10-18 11:55:00,54,2.3978952727983707,5.345916345347316,4.007333185232471,0
2190,15329,57,1049.7,2011-10-31 15:36:00,41,4.060443010546419,6.957211887694729,3.7376696182833684,2
2191,15330,13,714.96,2011-11-07 17:50:00,34,2.6390573296152584,6.5736242994783,3.5553480614894135,2
2192,15332,35,1661.06,2010-12-08 14:43:00,368,3.58351893845611,7.415813075846797,5.910796644040527,2
2193,15333,16,1028.56,2011-05-15 13:27:00,210,2.833213344056216,6.936886805488385,5.351858133476067,0
2194,15334,98,350.82,2011-07-06 11:22:00,158,4.59511985013459,5.863119681170759,5.0689042022202315,2
2195,15335,35,170.22,2011-10-17 12:50:00,55,3.58351893845611,5.142949279314339,4.02535169073515,0
2196,15339,86,574.07,2011-10-04 12:51:00,68,4.465908118654584,6.354491772518179,4.23410650459726,2
2197,15341,17,2020.52,2011-09-20 09:40:00,82,2.8903717578961645,7.611604982675218,4.418840607796598,2
2198,15342,24,406.09,2011-08-02 10:19:00,131,3.2188758248682006,6.0090342912180414,4.882801922586371,0
2199,15343,21,364.5,2011-09-13 13:55:00,89,3.091042453358316,5.901266279189834,4.499809670330265,0
2200,15344,26,563.94,2011-12-09 10:45:00,2,3.295836866004329,6.3367195308171205,1.0986122886681098,2
2201,15345,20,393.54,2011-10-25 11:28:00,47,3.044522437723423,5.9777205293157225,3.871201010907891,2
2202,15346,17,252.42000000000002,2011-01-11 11:18:00,334,2.8903717578961645,5.5350481913707625,5.814130531825066,0
2203,15347,5,201.60000000000002,2010-12-08 15:25:00,368,1.791759469228055,5.311233591814583,5.910796644040527,0
2204,15348,9,158.04,2011-09-28 13:17:00,74,2.302585092994046,5.069155742908264,4.31748811353631,0
2205,15349,71,463.90999999999997,2011-07-04 16:06:00,160,4.276666119016055,6.141843838467353,5.081404364984463,2
2206,15350,5,115.65,2010-12-01 13:33:00,375,1.791759469228055,4.759177998467439,5.929589143389895,0
2207,15351,219,1934.66,2011-11-27 12:52:00,14,5.393627546352362,7.568203632578843,2.70805020110221,1
2208,15353,61,770.12,2011-03-30 12:15:00,256,4.127134385045092,6.647844003475713,5.54907608489522,2
2209,15355,14,277.05,2011-11-10 13:44:00,31,2.70805020110221,5.627800953633573,3.4657359027997265,0
2210,15356,499,2718.03,2011-11-08 13:11:00,33,6.214608098422191,7.908030478039789,3.5263605246161616,1
2211,15358,551,8347.2,2011-12-05 09:04:00,6,6.313548046277095,9.029801225744318,1.9459101490553132,1
2212,15360,13,427.93,2011-10-31 09:35:00,41,2.6390573296152584,6.061293735451147,3.7376696182833684,0
2213,15361,7,418.92,2010-12-13 09:52:00,363,2.0794415416798357,6.040064216944044,5.8971538676367405,0
2214,15363,16,326.0,2010-12-02 12:28:00,374,2.833213344056216,5.7899601708972535,5.926926025970411,0
2215,15364,29,913.19,2011-09-05 09:46:00,97,3.4011973816621555,6.818038427312331,4.584967478670572,2
2216,15365,114,2314.32,2011-11-14 08:29:00,27,4.74493212836325,7.74730318590928,3.332204510175204,1
2217,15366,44,602.51,2011-09-25 15:01:00,77,3.8066624897703196,6.40276261040859,4.356708826689592,2
2218,15367,95,1877.59,2011-10-13 14:13:00,59,4.564348191467836,7.538276774433291,4.0943445622221,2
2219,15368,4,446.94000000000005,2011-11-18 14:42:00,23,1.6094379124341003,6.104659294874325,3.1780538303479458,0
2220,15370,94,2386.05,2011-10-30 10:58:00,42,4.553876891600541,7.77781357291459,3.7612001156935624,2
2221,15372,27,2007.3999999999999,2011-07-25 16:39:00,139,3.332204510175204,7.605093664160551,4.941642422609304,2
2222,15373,132,2415.91,2011-12-01 15:05:00,10,4.890349128221754,7.79024514376692,2.3978952727983707,1
2223,15374,3,168.0,2011-08-03 09:59:00,130,1.3862943611198906,5.1298987149230735,4.875197323201151,0
2224,15376,116,1221.56,2011-10-30 15:04:00,42,4.762173934797756,7.108702299899257,3.7612001156935624,2
2225,15379,194,3703.29,2011-06-23 13:13:00,171,5.272999558563747,8.217246886437776,5.147494476813453,2
2226,15380,36,1690.2600000000002,2011-12-01 12:13:00,10,3.6109179126442243,7.433229092253918,2.3978952727983707,2
2227,15381,8,596.85,2011-05-10 11:55:00,215,2.1972245773362196,6.393339886365589,5.375278407684165,0
2228,15382,302,5955.71,2011-11-25 10:58:00,16,5.713732805509369,8.692273594221074,2.833213344056216,1
2229,15384,41,642.41,2011-06-23 10:57:00,171,3.7376696182833684,6.46678215711498,5.147494476813453,2
2230,15385,12,316.88,2011-10-30 15:11:00,42,2.5649493574615367,5.761673953071979,3.7612001156935624,0
2231,15386,31,394.14,2011-06-06 13:47:00,188,3.4657359027997265,5.979240132485259,5.241747015059643,0
2232,15388,10,140.54,2011-03-14 13:53:00,272,2.3978952727983707,4.952582362647639,5.60947179518496,0
2233,15389,1,500.0,2011-06-20 16:18:00,174,0.6931471805599453,6.2166061010848646,5.1647859739235145,0
2234,15392,84,1535.53,2011-12-05 11:01:00,6,4.442651256490317,7.337281906274171,1.9459101490553132,1
2235,15393,12,231.86,2011-11-23 16:48:00,18,2.5649493574615367,5.45043741460887,2.9444389791664403,2
2236,15394,85,2183.54,2011-11-30 11:49:00,11,4.454347296253507,7.6891605590501255,2.4849066497880004,1
2237,15395,7,107.45,2011-01-18 12:40:00,327,2.0794415416798357,4.6862892372728835,5.793013608384144,0
2238,15396,14,288.18,2011-08-19 10:56:00,114,2.70805020110221,5.66704933159998,4.74493212836325,0
2239,15397,6,94.0,2011-02-23 09:25:00,291,1.9459101490553132,4.553876891600541,5.676753802268282,0
2240,15398,73,1345.53,2011-11-23 16:47:00,18,4.30406509320417,7.205286191988605,2.9444389791664403,2
2241,15399,50,815.77,2011-12-08 13:04:00,3,3.9318256327243257,6.705357537478585,1.3862943611198906,1
2242,15400,12,716.2,2011-09-08 13:57:00,94,2.5649493574615367,6.575354741730978,4.553876891600541,0
2243,15402,42,626.77,2011-07-14 12:17:00,150,3.7612001156935624,6.4421738573469876,5.017279836814924,2
2244,15405,8,349.1,2011-06-03 14:44:00,191,2.1972245773362196,5.85821882796062,5.2574953720277815,0
2245,15406,53,510.71000000000004,2011-11-08 13:22:00,33,3.9889840465642745,6.237758058320892,3.5263605246161616,2
2246,15407,148,1046.74,2011-11-06 11:55:00,35,5.003946305945459,6.954390742498122,3.58351893845611,2
2247,15408,34,267.18,2011-03-20 15:02:00,266,3.5553480614894135,5.591658396851496,5.58724865840025,0
2248,15410,122,3450.84,2011-09-16 14:47:00,86,4.812184355372417,8.146662701187065,4.465908118654584,2
2249,15411,98,1348.93,2011-11-13 15:19:00,28,4.59511985013459,7.207808018236269,3.367295829986474,2
2250,15412,10,190.53,2011-06-21 15:24:00,173,2.3978952727983707,5.25504445431457,5.159055299214529,0
2251,15414,39,774.9000000000001,2011-11-30 09:50:00,11,3.6888794541139363,6.654023645899904,2.4849066497880004,2
2252,15415,47,559.61,2011-01-30 14:13:00,315,3.871201010907891,6.329025476602274,5.755742213586912,0
2253,15416,192,3984.32,2011-10-06 09:38:00,66,5.262690188904886,8.290372889129587,4.204692619390966,1
2254,15417,28,508.8,2011-09-15 15:26:00,87,3.367295829986474,6.234018491942015,4.477336814478207,2
2255,15419,8,135.86,2011-11-15 09:23:00,26,2.1972245773362196,4.918958505524352,3.295836866004329,0
2256,15421,53,950.36,2011-10-12 09:20:00,60,3.9889840465642745,6.857892539809733,4.110873864173311,2
2257,15422,6,97.7,2011-01-20 16:17:00,325,1.9459101490553132,4.592084946439436,5.786897381366708,0
2258,15423,2,43.5,2011-11-01 14:01:00,40,1.0986122886681098,3.7954891891721947,3.713572066704308,0
2259,15424,17,383.34,2011-03-30 13:02:00,256,2.8903717578961645,5.951527577504281,5.54907608489522,0
2260,15426,275,1404.07,2011-11-20 15:36:00,21,5.62040086571715,7.247842402590825,3.091042453358316,1
2261,15427,292,1430.54,2011-11-06 14:29:00,35,5.680172609017068,7.266506066865208,3.58351893845611,1
2262,15428,6,93.78,2011-11-24 16:54:00,17,1.9459101490553132,4.551558416539442,2.8903717578961645,0
2263,15429,82,397.35,2011-11-13 12:28:00,28,4.418840607796598,5.987331015826375,3.367295829986474,2
2264,15432,10,171.19,2011-11-16 16:30:00,25,2.3978952727983707,5.148598518298095,3.258096538021482,0
2265,15433,41,533.3,2011-05-10 10:45:00,215,3.7376696182833684,6.2809574789637255,5.375278407684165,0
2266,15434,55,1041.48,2011-12-01 13:33:00,10,4.02535169073515,6.94935776883665,2.3978952727983707,2
2267,15435,29,149.29,2011-11-17 16:39:00,24,3.4011973816621555,5.012566760946003,3.2188758248682006,2
2268,15436,291,1067.75,2011-11-27 16:05:00,14,5.676753802268282,6.97424502025097,2.70805020110221,1
2269,15437,45,200.16,2011-03-22 13:11:00,264,3.828641396489095,5.304100611303764,5.579729825986222,0
2270,15438,25,156.57999999999998,2011-07-31 14:19:00,133,3.258096538021482,5.059933265817542,4.897839799950911,0
2271,15440,62,383.68,2011-10-16 12:16:00,56,4.143134726391533,5.952411819844281,4.04305126783455,2
2272,15442,2,594.0,2011-04-05 12:24:00,250,1.0986122886681098,6.38856140554563,5.5254529391317835,0
2273,15443,372,3213.59,2011-12-08 10:40:00,3,5.921578419643816,8.075455101323259,1.3862943611198906,1
2274,15444,214,1411.21,2011-11-30 17:37:00,11,5.3706380281276624,7.252911132207154,2.4849066497880004,1
2275,15445,5,113.5,2011-03-20 15:06:00,266,1.791759469228055,4.740574822994295,5.58724865840025,0
2276,15447,9,155.17,2011-01-13 11:26:00,332,2.302585092994046,5.050945157499754,5.808142489980444,0
2277,15448,28,494.64,2011-01-31 10:42:00,314,3.367295829986474,6.2058498567482925,5.752572638825633,0
2278,15449,60,974.52,2011-11-13 15:02:00,28,4.110873864173311,6.882970662159506,3.367295829986474,2
2279,15450,30,429.84,2011-11-09 17:11:00,32,3.4339872044851463,6.0657367914825695,3.4965075614664802,2
2280,15452,56,528.48,2011-11-10 12:13:00,31,4.04305126783455,6.27189539284557,3.4657359027997265,2
2281,15453,279,1371.77,2011-12-08 10:59:00,3,5.634789603169249,7.224585875348061,1.3862943611198906,1
2282,15454,25,179.1,2010-12-12 14:21:00,364,3.258096538021482,5.19351225218191,5.8998973535824915,0
2283,15456,58,434.59000000000003,2011-03-01 13:51:00,285,4.07753744390572,6.076701433954154,5.655991810819852,0
2284,15457,58,237.07,2011-03-22 15:31:00,264,4.07753744390572,5.472564748074418,5.579729825986222,0
2285,15458,7,161.64,2011-11-14 13:08:00,27,2.0794415416798357,5.091539169320091,3.332204510175204,0
2286,15460,56,214.26,2010-12-20 16:08:00,356,4.04305126783455,5.371846599836152,5.877735781779639,0
2287,15462,11,234.6,2011-09-06 13:11:00,96,2.4849066497880004,5.462135451777431,4.574710978503383,0
2288,15463,7,126.14,2011-11-10 12:57:00,31,2.0794415416798357,4.845288841508263,3.4657359027997265,0
2289,15464,155,1044.65,2011-01-05 15:56:00,340,5.049856007249537,6.952393980600518,5.831882477283517,2
2290,15465,97,7354.62,2011-11-20 10:11:00,21,4.584967478670572,8.903219925879805,3.091042453358316,1
2291,15466,57,334.53,2011-09-15 14:08:00,87,4.060443010546419,5.815711371192059,4.477336814478207,2
2292,15467,52,524.88,2011-11-30 14:17:00,11,3.970291913552122,6.265073049828404,2.4849066497880004,2
2293,15468,24,467.51,2011-10-19 13:49:00,53,3.2188758248682006,6.149557446167864,3.9889840465642745,2
2294,15469,24,538.55,2011-10-20 16:21:00,52,3.2188758248682006,6.290735458809743,3.970291913552122,2
2295,15471,73,454.48,2011-12-07 14:12:00,4,4.30406509320417,6.121351807942404,1.6094379124341003,2
2296,15472,76,371.56,2011-08-18 15:17:00,115,4.343805421853684,5.920398098674122,4.7535901911063645,2
2297,15473,11,1771.2,2011-11-25 15:15:00,16,2.4849066497880004,7.479976991613202,2.833213344056216,2
2298,15475,29,454.10999999999996,2011-09-23 15:20:00,79,3.4011973816621555,6.120539147973894,4.382026634673881,2
2299,15478,44,1399.92,2011-10-30 14:19:00,42,3.8066624897703196,7.244884442636672,3.7612001156935624,2
2300,15480,45,905.5,2011-08-15 14:32:00,118,3.828641396489095,6.809591030194905,4.77912349311153,2
2301,15482,97,10879.76,2011-11-24 10:46:00,17,4.584967478670572,9.294751370911507,2.8903717578961645,1
2302,15483,84,225.26,2011-07-01 13:07:00,163,4.442651256490317,5.421684780498321,5.099866427824199,2
2303,15484,187,3590.41,2011-12-08 15:03:00,3,5.236441962829949,8.186300162033392,1.3862943611198906,1
2304,15485,85,2564.5,2011-11-09 14:31:00,32,4.454347296253507,7.849908670382019,3.4965075614664802,1
2305,15488,2,91.32000000000001,2011-09-08 10:11:00,94,1.0986122886681098,4.52526080275979,4.553876891600541,0
2306,15489,50,1134.28,2011-11-17 08:53:00,24,3.9318256327243257,7.034634595526282,3.2188758248682006,2
2307,15491,154,3100.09,2011-09-05 15:56:00,97,5.043425116919247,8.039508941575132,4.584967478670572,2
2308,15492,35,659.4599999999999,2011-11-11 14:53:00,30,3.58351893845611,6.492936561946857,3.4339872044851463,2
2309,15493,289,1953.41,2011-11-07 12:04:00,34,5.66988092298052,7.577843636590285,3.5553480614894135,1
2310,15494,122,1280.58,2011-11-18 14:51:00,23,4.812184355372417,7.155848970699195,3.1780538303479458,1
2311,15497,15,1262.2,2011-11-22 11:51:00,19,2.772588722239781,7.141403462941432,2.995732273553991,2
2312,15498,512,13316.4,2011-12-07 12:48:00,4,6.240275845170769,9.496826729846124,1.6094379124341003,1
2313,15500,68,1131.56,2011-12-01 13:47:00,10,4.23410650459726,7.032235836086242,2.3978952727983707,1
2314,15502,213,10384.93,2011-11-24 12:48:00,17,5.365976015021851,9.248207284539456,2.8903717578961645,1
2315,15503,66,141.04,2010-12-12 10:57:00,364,4.204692619390966,4.956108708074887,5.8998973535824915,0
2316,15504,13,52.83,2011-09-19 13:45:00,83,2.6390573296152584,3.985830932572866,4.430816798843313,0
2317,15505,97,3610.96,2011-10-18 07:56:00,54,4.584967478670572,8.192005840278435,4.007333185232471,1
2318,15506,161,972.08,2011-11-17 12:11:00,24,5.087596335232384,6.880466298744467,3.2188758248682006,2
2319,15507,45,475.86,2011-06-21 11:19:00,173,3.828641396489095,6.167222946760261,5.159055299214529,2
2320,15508,92,1000.27,2011-06-03 15:43:00,191,4.532599493153256,6.909024473214282,5.2574953720277815,2
2321,15510,1,250.0,2011-01-13 12:10:00,332,0.6931471805599453,5.5254529391317835,5.808142489980444,0
2322,15511,158,900.53,2011-11-28 09:43:00,13,5.0689042022202315,6.804093319959892,2.6390573296152584,1
2323,15512,7,121.0,2011-07-07 10:20:00,157,2.0794415416798357,4.804021044733257,5.062595033026967,0
2324,15513,308,14758.220000000001,2011-11-06 14:36:00,35,5.733341276897746,9.599623251229634,3.58351893845611,1
2325,15514,166,4023.7200000000003,2011-11-27 14:40:00,14,5.117993812416755,8.3002106222155,2.70805020110221,1
2326,15516,15,62.43,2011-10-26 10:51:00,46,2.772588722239781,4.149936935645806,3.8501476017100584,0
2327,15517,27,267.03,2011-04-20 14:02:00,235,3.332204510175204,5.591098914544516,5.4638318050256105,0
2328,15518,210,1921.55,2011-10-06 13:05:00,66,5.351858133476067,7.561407708843943,4.204692619390966,1
2329,15520,18,343.5,2011-12-08 10:58:00,3,2.9444389791664403,5.842094090453713,1.3862943611198906,2
2330,15521,185,3000.2,2011-10-30 13:42:00,42,5.225746673713202,8.006767487671574,3.7612001156935624,1
2331,15522,56,397.99,2011-11-07 11:26:00,34,4.04305126783455,5.988936353919148,3.5553480614894135,2
2332,15523,10,412.01000000000005,2011-09-16 16:29:00,86,2.3978952727983707,6.023471805742962,4.465908118654584,0
2333,15524,1,440.0,2011-11-15 12:09:00,26,0.6931471805599453,6.089044875446846,3.295836866004329,0
2334,15525,156,734.37,2011-12-07 14:43:00,4,5.056245805348308,6.600373773909423,1.6094379124341003,1
2335,15526,4,148.44,2011-11-06 15:04:00,35,1.6094379124341003,5.006894974480533,3.58351893845611,0
2336,15527,162,2428.53,2011-11-21 12:17:00,20,5.093750200806762,7.7954531019895175,3.044522437723423,1
2337,15528,26,229.33,2011-03-30 16:14:00,256,3.295836866004329,5.4395130632148145,5.54907608489522,0
2338,15529,662,3962.6,2011-11-17 11:29:00,24,6.4967749901858625,8.284907982184745,3.2188758248682006,1
2339,15530,107,1497.31,2011-11-18 12:25:00,23,4.68213122712422,7.3120930852576205,3.1780538303479458,1
2340,15531,219,1972.39,2011-12-01 18:43:00,10,5.393627546352362,7.587508155013856,2.3978952727983707,1
2341,15532,251,1564.73,2011-11-14 14:51:00,27,5.529429087511423,7.356107447892678,3.332204510175204,1
2342,15533,83,807.57,2011-11-20 15:35:00,21,4.430816798843313,6.695267255355902,3.091042453358316,2
2343,15535,72,502.9,2011-06-19 16:02:00,175,4.290459441148391,6.222377835686553,5.170483995038151,2
2344,15537,24,110.92,2011-06-29 13:10:00,165,3.2188758248682006,4.717784330357226,5.111987788356544,0
2345,15539,41,538.46,2011-12-02 13:36:00,9,3.7376696182833684,6.290568639224737,2.302585092994046,2
2346,15540,15,213.3,2011-11-28 13:51:00,13,2.772588722239781,5.367376902479531,2.6390573296152584,2
2347,15541,29,85.13000000000001,2011-08-17 14:58:00,116,3.4011973816621555,4.455857782801083,4.762173934797756,0
2348,15543,28,127.86,2011-02-24 15:26:00,290,3.367295829986474,4.858726543710496,5.673323267171493,0
2349,15544,259,3546.71,2011-11-30 16:43:00,11,5.560681631015528,8.174057603899483,2.4849066497880004,1
2350,15545,80,288.96999999999997,2011-10-16 13:24:00,56,4.394449154672439,5.669777469353516,4.04305126783455,2
2351,15547,695,4910.6,2011-12-02 12:52:00,9,6.54534966033442,8.499355033286358,2.302585092994046,1
2352,15549,114,1681.46,2011-09-23 16:22:00,79,4.74493212836325,7.428012287090657,4.382026634673881,2
2353,15550,61,575.63,2011-12-05 15:38:00,6,4.127134385045092,6.357200812987149,1.9459101490553132,2
2354,15551,29,436.06,2011-11-03 12:37:00,38,3.4011973816621555,6.080070485442007,3.6635616461296463,2
2355,15552,17,90.12,2011-05-06 14:47:00,219,2.8903717578961645,4.512177319138927,5.393627546352362,0
2356,15553,55,428.93,2011-10-10 14:02:00,62,4.02535169073515,6.06362240473809,4.143134726391533,2
2357,15554,14,217.2,2011-03-07 09:00:00,279,2.70805020110221,5.38541207339897,5.634789603169249,0
2358,15555,887,4794.86,2011-11-27 16:19:00,14,6.78897174299217,8.475508324728846,2.70805020110221,1
2359,15556,31,279.77,2011-11-15 16:08:00,26,3.4657359027997265,5.637535828837275,3.295836866004329,2
2360,15557,19,468.91,2011-11-11 12:46:00,30,2.995732273553991,6.152541187005974,3.4339872044851463,2
